,comp_id,industry_sector,location,is_tax_haven,num_owners,is_private,emp_base,num_employees,industry_category,rev_per_emp_month_size,annual_revenue,net_revenue
9616,9616,7,INDIA,NO,1,NO,LARGE,5927,r,VERY HIGH,44134795493.16,6952777204.15
9617,9617,0,INDIA,NO,2,YES,VERY LARGE,31711,r,EXTRA HIGH,319194777541.44,54284382815.74
9618,9618,7,INDIA,NO,1,NO,LARGE,11773,r,VERY HIGH,80063407760.52,4371552809.5
9619,9619,1,INDIA,NO,2,NO,MEDIUM,1112,r,HIGH,3241965632.64,-505457900.46
9620,9620,0,INDIA,NO,1,YES,LARGE,8545,r,EXTRA HIGH,82359162073.2,1143508367.15
9621,9621,7,INDIA,NO,3,YES,LARGE,8932,r,VERY HIGH,57788957798.88,3344486436.24
9622,9622,0,INDIA,NO,2,YES,SMALL,176,r,EXTRA HIGH,1319229964.8,-43095897.68
9623,9623,3,INDIA,NO,4,YES,MEDIUM,1266,b,HIGH,3562570487.52,408023045.63
9624,9624,0,INDIA,NO,2,YES,SMALL,202,r,EXTRA HIGH,2005503017.52,-392003108.97
9625,9625,3,INDIA,NO,1,NO,VERY SMALL,19,b,HIGH,66417061.2,4816396.88
9626,9626,1,INDIA,NO,1,NO,EXTRA LARGE,126570,r,HIGH,446007441942.0,34717394624.1
9627,9627,6,INDIA,NO,1,YES,LARGE,8666,s,MEDIUM,21090026845.44,1042109032.68
9628,9628,2,INDIA,NO,2,NO,VERY SMALL,23,s,LOW,12791178.6,2277815.51
9629,9629,6,INDIA,NO,1,YES,MEDIUM,2159,s,MEDIUM,5429552254.92,-1027281090.8
9630,9630,0,INDIA,NO,5,NO,SMALL,217,r,EXTRA HIGH,2390088717.24,205082979.54
9631,9631,7,INDIA,NO,2,NO,SMALL,142,r,VERY HIGH,1057234394.88,-67481167.49
9632,9632,1,INDIA,NO,3,YES,VERY SMALL,39,r,HIGH,104817786.84,-2153461.03
9633,9633,9,INDIA,NO,2,YES,VERY SMALL,25,r,MEDIUM,43713519.0,5580723.79
9634,9634,1,INDIA,NO,1,NO,SMALL,219,r,HIGH,640591582.68,-46557395.64
9635,9635,8,INDIA,NO,1,YES,SMALL,199,r,VERY LOW,35973715.56,498576.31
9636,9636,0,INDIA,NO,2,NO,LARGE,6487,r,EXTRA HIGH,52563553816.8,-1316934316.28
9637,9637,9,INDIA,NO,1,NO,VERY SMALL,39,r,MEDIUM,46294906.32,-6250119.21
9638,9638,8,INDIA,NO,1,NO,MEDIUM,2133,r,VERY LOW,530158173.84,42089590.44
9639,9639,0,INDIA,NO,2,YES,SMALL,137,r,EXTRA HIGH,1364051295.6,254758601.57
9640,9640,0,INDIA,NO,1,YES,MEDIUM,1612,r,EXTRA HIGH,16152309831.84,2024632446.12
9641,9641,1,INDIA,NO,2,NO,VERY SMALL,28,r,HIGH,102782947.68,5386119.08
9642,9642,4,INDIA,NO,1,YES,VERY LARGE,35916,s,LOW,30576792088.8,3511810192.88
9643,9643,0,INDIA,NO,1,YES,LARGE,14163,r,EXTRA HIGH,119609567015.04,19191746961.59
9644,9644,0,INDIA,NO,2,NO,MEDIUM,1567,r,EXTRA HIGH,16951864480.44,1683102315.52
9645,9645,9,INDIA,NO,1,YES,MEDIUM,1148,r,MEDIUM,1911388315.2,-230631407.11
9646,9646,1,INDIA,NO,3,NO,SMALL,176,r,HIGH,627267928.32,92815186.3
9647,9647,0,INDIA,NO,3,YES,SMALL,276,r,EXTRA HIGH,2552026857.12,-324402161.78
9648,9648,7,INDIA,NO,1,NO,VERY SMALL,22,r,VERY HIGH,131313367.68,-12436796.64
9649,9649,7,INDIA,NO,2,YES,SMALL,253,r,VERY HIGH,1484851069.68,-216723104.14
9650,9650,1,INDIA,NO,2,NO,VERY SMALL,22,r,HIGH,61739330.4,1306960.0
9651,9651,9,INDIA,NO,3,NO,MEDIUM,2004,r,MEDIUM,3458712978.72,341924148.29
9652,9652,3,INDIA,NO,2,NO,VERY SMALL,42,b,HIGH,105740550.72,7133600.97
9653,9653,5,INDIA,NO,1,NO,VERY SMALL,18,b,LOW,20229158.16,3666390.92
9654,9654,9,INDIA,NO,1,YES,LARGE,9348,r,MEDIUM,17961056874.72,-3047361321.81
9655,9655,0,INDIA,NO,1,YES,VERY SMALL,22,r,EXTRA HIGH,196551930.96,9730265.19
9656,9656,9,INDIA,NO,2,NO,VERY SMALL,22,r,MEDIUM,36471700.32,6606622.12
9657,9657,8,INDIA,NO,2,NO,LARGE,6842,r,VERY LOW,994831999.92,81056754.82
9658,9658,8,INDIA,NO,1,NO,SMALL,155,r,VERY LOW,43965266.4,3891476.53
9659,9659,9,INDIA,NO,2,YES,MEDIUM,1755,r,MEDIUM,3235412840.4,335767709.74
9660,9660,9,INDIA,NO,1,NO,LARGE,7932,r,MEDIUM,15945037119.36,3144012272.27
9661,9661,1,INDIA,NO,2,YES,VERY LARGE,27542,r,HIGH,81586102214.4,6588579905.49
9662,9662,8,INDIA,NO,1,YES,MEDIUM,1060,r,VERY LOW,334309965.6,45789050.65
9663,9663,9,INDIA,NO,1,YES,LARGE,8011,r,MEDIUM,12465404716.44,2003687104.96
9664,9664,9,INDIA,NO,1,YES,VERY SMALL,14,r,MEDIUM,24253684.56,2614029.33
9665,9665,0,INDIA,NO,3,YES,MEDIUM,1106,r,EXTRA HIGH,8225091863.52,767780467.76
9666,9666,5,INDIA,NO,3,YES,SMALL,245,b,LOW,200209648.8,36989490.55
9667,9667,9,INDIA,NO,5,YES,SMALL,207,r,MEDIUM,378720501.48,24299118.38
9668,9668,9,INDIA,NO,3,YES,MEDIUM,1555,r,MEDIUM,2934119112.6,394122168.56
9669,9669,9,INDIA,NO,2,NO,MEDIUM,1583,r,MEDIUM,2553847884.6,139301442.15
9670,9670,7,INDIA,NO,1,YES,EXTRA LARGE,95723,r,VERY HIGH,633350023390.2,32507082621.36
9671,9671,3,INDIA,NO,2,YES,MEDIUM,1203,b,HIGH,4236099262.56,-335025000.42
9672,9672,5,INDIA,NO,1,NO,VERY LARGE,33247,b,LOW,17685016865.4,1920020731.27
9673,9673,6,INDIA,NO,4,NO,VERY LARGE,48343,s,MEDIUM,81975484218.48,1694029953.57
9674,9674,6,INDIA,NO,1,YES,LARGE,7071,s,MEDIUM,13251461572.44,1730246075.87
9675,9675,7,INDIA,NO,1,NO,MEDIUM,1711,r,VERY HIGH,13508313859.8,-654882382.83
9676,9676,8,INDIA,NO,2,NO,VERY SMALL,28,r,VERY LOW,6855246.72,466728.45
9677,9677,3,INDIA,NO,1,YES,VERY SMALL,25,b,HIGH,63009174.0,1233753.34
9678,9678,0,INDIA,NO,1,NO,VERY SMALL,24,r,EXTRA HIGH,220096059.84,18280896.9
9679,9679,7,INDIA,NO,1,YES,LARGE,8403,r,VERY HIGH,52968370329.36,-2606325563.05
9680,9680,0,INDIA,NO,1,NO,VERY SMALL,27,r,EXTRA HIGH,178576264.44,-3379995.21
9681,9681,2,OFFSHORE,YES,3,YES,VERY SMALL,33,s,LOW,31522098.96,4022538.16
9682,9682,8,INDIA,NO,2,YES,LARGE,5677,r,VERY LOW,1256491318.32,-228482251.08
9683,9683,2,INDIA,NO,4,NO,SMALL,101,s,LOW,115904590.2,2105653.61
9684,9684,0,INDIA,NO,2,NO,SMALL,138,r,EXTRA HIGH,1069727313.6,98091687.47
9685,9685,9,INDIA,NO,2,YES,SMALL,223,r,MEDIUM,296892111.48,20093442.54
9686,9686,9,INDIA,NO,5,NO,LARGE,8346,r,MEDIUM,16057446275.52,-1870573832.3
9687,9687,4,INDIA,NO,2,YES,MEDIUM,1596,s,LOW,1174245125.76,-216499526.53
9688,9688,8,INDIA,NO,1,YES,LARGE,11043,r,VERY LOW,2210332425.84,420600490.1
9689,9689,0,INDIA,NO,2,NO,MEDIUM,2001,r,EXTRA HIGH,16391888328.24,-310727290.86
9690,9690,4,INDIA,NO,1,NO,MEDIUM,1111,s,LOW,1224365284.56,35202028.64
9691,9691,1,INDIA,NO,1,NO,MEDIUM,1649,r,HIGH,6529590812.4,843470268.07
9692,9692,4,INDIA,NO,3,YES,VERY LARGE,47061,s,LOW,43561704047.4,1921038529.7
9693,9693,8,INDIA,NO,2,YES,SMALL,187,r,VERY LOW,60473713.08,4560394.01
9694,9694,1,INDIA,NO,2,NO,VERY SMALL,41,r,HIGH,112762488.6,14407215.87
9695,9695,9,INDIA,NO,3,NO,MEDIUM,1382,r,MEDIUM,2973284496.72,353947043.54
9696,9696,3,INDIA,NO,1,NO,VERY SMALL,25,b,HIGH,89545815.0,7148578.05
9697,9697,8,INDIA,NO,1,NO,MEDIUM,2283,r,VERY LOW,317868665.04,30707731.79
9698,9698,2,INDIA,NO,4,YES,VERY SMALL,30,s,LOW,34431192.0,-5297155.66
9699,9699,0,INDIA,NO,1,NO,MEDIUM,1673,r,EXTRA HIGH,13421714037.48,330442160.98
9700,9700,0,INDIA,NO,1,NO,SMALL,258,r,EXTRA HIGH,2681068816.8,53868983.89
9701,9701,4,INDIA,NO,1,YES,VERY SMALL,20,s,LOW,10866048.0,847965.23
9702,9702,9,INDIA,NO,5,NO,EXTRA LARGE,108067,r,MEDIUM,179753555682.96,13037287583.19
9703,9703,0,INDIA,NO,1,NO,LARGE,8513,r,EXTRA HIGH,91623953401.92,-7574834459.75
9704,9704,1,INDIA,NO,2,NO,LARGE,8449,r,HIGH,29799616240.8,2618496371.9
9705,9705,6,INDIA,NO,1,NO,MEDIUM,1535,s,MEDIUM,2926361454.0,523135920.95
9706,9706,7,INDIA,NO,3,YES,VERY SMALL,30,r,VERY HIGH,180516834.0,11608679.29
9707,9707,9,INDIA,NO,2,YES,MEDIUM,1389,r,MEDIUM,2618801320.68,-64776969.23
9708,9708,0,INDIA,NO,1,NO,LARGE,7715,r,EXTRA HIGH,76908501984.0,-14000852368.32
9709,9709,9,INDIA,NO,1,NO,VERY LARGE,22266,r,MEDIUM,35983401260.4,6264477190.39
9710,9710,0,INDIA,NO,3,NO,LARGE,8619,r,EXTRA HIGH,90921341440.8,16671612879.15
9711,9711,8,INDIA,NO,5,YES,SMALL,227,r,VERY LOW,41412318.24,5029201.97
9712,9712,7,INDIA,NO,3,YES,LARGE,8455,r,VERY HIGH,42180739939.8,3490320797.44
9713,9713,1,INDIA,NO,1,YES,LARGE,9668,r,HIGH,22186725816.0,629195215.88
9714,9714,0,INDIA,NO,3,YES,MEDIUM,1964,r,EXTRA HIGH,14752148499.36,1832812251.43
9715,9715,9,INDIA,NO,2,YES,SMALL,129,r,MEDIUM,227884392.72,22352109.33
9716,9716,9,INDIA,NO,3,NO,LARGE,11118,r,MEDIUM,25142327917.92,2711281952.57
9717,9717,9,INDIA,NO,2,YES,VERY SMALL,34,r,MEDIUM,65381551.2,1283227.28
9718,9718,7,INDIA,NO,1,YES,LARGE,10526,r,VERY HIGH,51561448899.6,2397284259.81
9719,9719,7,INDIA,NO,1,NO,MEDIUM,1442,r,VERY HIGH,6181053863.04,-1095360789.44
9720,9720,0,INDIA,NO,1,NO,SMALL,201,r,EXTRA HIGH,1696942098.0,166588294.0
9721,9721,3,INDIA,NO,2,YES,SMALL,183,b,HIGH,548346184.92,28195510.99
9722,9722,0,INDIA,NO,2,NO,SMALL,200,r,EXTRA HIGH,1891558824.0,278761724.12
9723,9723,0,INDIA,NO,3,NO,MEDIUM,2062,r,EXTRA HIGH,17466133636.56,440335420.58
9724,9724,9,INDIA,NO,1,NO,VERY LARGE,19052,r,MEDIUM,31566047092.8,-2697862418.4
9725,9725,2,INDIA,NO,3,YES,EXTRA LARGE,66641,s,LOW,58725789862.92,5491164978.58
9726,9726,8,INDIA,NO,1,NO,EXTRA LARGE,89490,r,VERY LOW,15264420267.6,-2416602961.21
9727,9727,9,INDIA,NO,2,YES,MEDIUM,2022,r,MEDIUM,3572278561.44,462225861.58
9728,9728,8,INDIA,NO,1,YES,MEDIUM,1513,r,VERY LOW,289491428.52,27597875.43
9729,9729,5,INDIA,NO,2,YES,MEDIUM,1323,b,LOW,1195323249.96,21367559.42
9730,9730,8,INDIA,NO,1,YES,SMALL,205,r,VERY LOW,56330334.6,3502814.93
9731,9731,7,INDIA,NO,1,NO,SMALL,255,r,VERY HIGH,1563333926.4,-267122649.37
9732,9732,9,INDIA,NO,5,NO,LARGE,5580,r,MEDIUM,9192127514.4,556971205.85
9733,9733,9,INDIA,NO,2,YES,SMALL,221,r,MEDIUM,438297498.6,35005438.13
9734,9734,8,INDIA,NO,1,YES,MEDIUM,1963,r,VERY LOW,535978619.28,84191055.01
9735,9735,0,INDIA,NO,1,NO,LARGE,7655,r,EXTRA HIGH,65938329738.0,5699355832.6
9736,9736,1,INDIA,NO,1,NO,VERY SMALL,23,r,HIGH,66539603.52,3289100.85
9737,9737,5,OFFSHORE,YES,1,YES,VERY SMALL,20,b,LOW,13748772.0,800607.36
9738,9738,8,INDIA,NO,1,NO,VERY SMALL,19,r,VERY LOW,4795891.08,270764.95
9739,9739,7,INDIA,NO,2,NO,VERY LARGE,25736,r,VERY HIGH,169445290750.08,12280247758.57
9740,9740,8,INDIA,NO,3,YES,SMALL,204,r,VERY LOW,60343151.04,4629857.85
9741,9741,4,INDIA,NO,3,NO,SMALL,217,s,LOW,198361705.08,33726942.53
9742,9742,3,INDIA,NO,1,YES,MEDIUM,1648,b,HIGH,4253462423.04,287275506.15
9743,9743,2,INDIA,NO,2,NO,LARGE,9265,s,LOW,6297556510.2,453128843.81
9744,9744,6,INDIA,NO,2,YES,SMALL,265,s,MEDIUM,422875477.8,45056902.16
9745,9745,9,INDIA,NO,1,NO,MEDIUM,1777,r,MEDIUM,3256196550.48,586338004.3
9746,9746,7,INDIA,NO,1,YES,MEDIUM,1084,r,VERY HIGH,6959541330.72,915313796.63
9747,9747,1,INDIA,NO,4,YES,MEDIUM,1083,r,HIGH,2981382469.2,491344151.93
9748,9748,2,INDIA,NO,2,YES,SMALL,168,s,LOW,124301257.92,-14651378.76
9749,9749,1,INDIA,NO,2,YES,VERY LARGE,15070,r,HIGH,45441670507.2,684682147.6
9750,9750,7,INDIA,NO,1,NO,MEDIUM,1506,r,VERY HIGH,9280395969.12,133581594.16
9751,9751,9,INDIA,NO,2,NO,SMALL,180,r,MEDIUM,326709957.6,-34677077.48
9752,9752,8,OFFSHORE,YES,2,YES,VERY SMALL,25,r,VERY LOW,5326200.0,-219262.83
9753,9753,1,INDIA,NO,3,NO,SMALL,221,r,HIGH,679630957.2,-37544136.53
9754,9754,8,INDIA,NO,3,YES,VERY SMALL,36,r,VERY LOW,7133711.04,737793.23
9755,9755,9,INDIA,NO,1,NO,SMALL,176,r,MEDIUM,326452114.56,58810975.72
9756,9756,9,INDIA,NO,3,YES,VERY SMALL,36,r,MEDIUM,55963643.04,922363.57
9757,9757,1,INDIA,NO,2,YES,MEDIUM,1112,r,HIGH,3938490673.92,412037990.14
9758,9758,3,INDIA,NO,2,YES,SMALL,210,b,HIGH,670737387.6,-34230307.82
9759,9759,9,INDIA,NO,5,NO,LARGE,10617,r,MEDIUM,18776172144.24,650049172.97
9760,9760,0,INDIA,NO,5,NO,VERY SMALL,26,r,EXTRA HIGH,262739811.36,24805665.8
9761,9761,0,INDIA,NO,1,YES,LARGE,8897,r,EXTRA HIGH,84288420664.56,14836506871.81
9762,9762,5,INDIA,NO,3,YES,LARGE,9260,b,LOW,7558653532.8,-257204715.48
9763,9763,4,INDIA,NO,1,YES,MEDIUM,2168,s,LOW,2157542782.08,175425215.23
9764,9764,5,INDIA,NO,2,NO,VERY SMALL,47,b,LOW,26363638.56,-2815732.71
9765,9765,9,INDIA,NO,1,NO,MEDIUM,2011,r,MEDIUM,3450765958.08,621183937.01
9766,9766,1,INDIA,NO,1,YES,VERY SMALL,45,r,HIGH,123891557.4,14347309.64
9767,9767,0,INDIA,NO,3,YES,LARGE,8418,r,EXTRA HIGH,80960529839.04,11467299950.63
9768,9768,8,INDIA,NO,1,YES,VERY SMALL,25,r,VERY LOW,4735140.0,-93158.63
9769,9769,0,INDIA,NO,5,YES,MEDIUM,1033,r,EXTRA HIGH,10839499854.84,219628040.67
9770,9770,0,INDIA,NO,1,YES,VERY SMALL,35,r,EXTRA HIGH,303294335.4,47769854.65
9771,9771,4,INDIA,NO,1,NO,VERY SMALL,46,s,LOW,35735370.48,-4974097.09
9772,9772,9,INDIA,NO,1,YES,SMALL,154,r,MEDIUM,217063363.44,15586878.51
9773,9773,0,INDIA,NO,1,YES,LARGE,6840,r,EXTRA HIGH,64550761272.0,5181532470.06
9774,9774,5,INDIA,NO,3,NO,VERY SMALL,27,b,LOW,21583600.2,1621615.46
9775,9775,0,INDIA,NO,2,YES,SMALL,196,r,EXTRA HIGH,1972713398.88,66290648.73
9776,9776,0,INDIA,NO,2,YES,SMALL,183,r,EXTRA HIGH,2031560665.2,313755876.23
9777,9777,4,INDIA,NO,1,NO,MEDIUM,2182,s,LOW,1431830407.44,33883607.16
9778,9778,4,INDIA,NO,2,NO,MEDIUM,2204,s,LOW,1375363442.4,196771016.27
9779,9779,1,INDIA,NO,2,YES,SMALL,124,r,HIGH,274896021.6,23756060.43
9780,9780,7,INDIA,NO,1,YES,LARGE,9937,r,VERY HIGH,61924100815.2,4002180228.93
9781,9781,5,INDIA,NO,1,NO,SMALL,185,b,LOW,113892793.2,-21832138.12
9782,9782,0,INDIA,NO,2,YES,VERY SMALL,29,r,EXTRA HIGH,253575444.36,41279206.35
9783,9783,0,INDIA,NO,1,NO,SMALL,159,r,EXTRA HIGH,1511326704.6,33948652.28
9784,9784,7,INDIA,NO,1,NO,SMALL,148,r,VERY HIGH,807283535.04,52727793.86
9785,9785,9,INDIA,NO,1,YES,SMALL,211,r,MEDIUM,373831316.4,52018252.41
9786,9786,7,INDIA,NO,2,YES,VERY LARGE,26655,r,VERY HIGH,186460304711.4,-11268688738.12
9787,9787,9,INDIA,NO,2,NO,MEDIUM,1049,r,MEDIUM,1636211905.44,-175583835.66
9788,9788,9,INDIA,NO,2,YES,MEDIUM,1564,r,MEDIUM,3038718622.08,511031217.35
9789,9789,7,INDIA,NO,2,NO,MEDIUM,1717,r,VERY HIGH,11582960775.96,-2043132756.25
9790,9790,2,INDIA,NO,1,NO,EXTRA LARGE,105892,s,LOW,42146875463.52,3758567139.41
9791,9791,4,INDIA,NO,1,YES,VERY LARGE,29181,s,LOW,23998705356.6,3164354307.3
9792,9792,0,INDIA,NO,1,YES,MEDIUM,1573,r,EXTRA HIGH,13885513853.64,1377087364.96
9793,9793,7,INDIA,NO,1,NO,MEDIUM,1555,r,VERY HIGH,9778218051.6,426478653.02
9794,9794,0,INDIA,NO,1,YES,SMALL,105,r,EXTRA HIGH,1238039964.0,108800933.45
9795,9795,7,INDIA,NO,1,NO,VERY SMALL,24,r,VERY HIGH,129519391.68,11361245.85
9796,9796,0,INDIA,NO,3,NO,SMALL,192,r,EXTRA HIGH,1680035627.52,128510903.06
9797,9797,7,INDIA,NO,2,YES,SMALL,186,r,VERY HIGH,1426159434.24,120183548.18
9798,9798,0,INDIA,NO,2,NO,MEDIUM,1441,r,EXTRA HIGH,12916016447.4,2577234064.41
9799,9799,9,INDIA,NO,1,YES,SMALL,201,r,MEDIUM,264076758.72,49433121.98
9800,9800,8,INDIA,NO,2,YES,SMALL,130,r,VERY LOW,25487716.8,4382939.12
9801,9801,0,INDIA,NO,3,YES,SMALL,222,r,EXTRA HIGH,1973641716.0,205001403.63
9802,9802,5,INDIA,NO,3,NO,SMALL,82,b,LOW,48696782.4,8256241.9
9803,9803,1,INDIA,NO,2,NO,EXTRA LARGE,97911,r,HIGH,311638270470.12,35920936871.39
9804,9804,9,INDIA,NO,3,YES,EXTRA LARGE,80287,r,MEDIUM,135067449550.08,25793124766.07
9805,9805,9,INDIA,NO,2,YES,SMALL,320,r,MEDIUM,561602726.4,75663909.52
9806,9806,9,INDIA,NO,1,NO,VERY LARGE,24035,r,MEDIUM,55829361337.2,6882065623.7
9807,9807,4,INDIA,NO,1,YES,VERY LARGE,31693,s,LOW,15992394288.48,654228466.34
9808,9808,1,INDIA,NO,1,YES,SMALL,164,r,HIGH,581265882.24,-56690820.89
9809,9809,7,INDIA,NO,1,NO,SMALL,113,r,VERY HIGH,773829550.56,66399061.58
9810,9810,0,INDIA,NO,1,YES,VERY SMALL,20,r,EXTRA HIGH,184561564.8,14716806.6
9811,9811,9,INDIA,NO,1,YES,VERY SMALL,42,r,MEDIUM,57432553.92,6345505.12
9812,9812,9,INDIA,NO,2,NO,VERY SMALL,33,r,MEDIUM,69750770.76,11673938.54
9813,9813,7,INDIA,NO,1,YES,SMALL,210,r,VERY HIGH,1368960742.8,27200559.2
9814,9814,3,INDIA,NO,1,NO,VERY LARGE,48162,b,HIGH,132513676200.72,21626819222.38
9815,9815,9,INDIA,NO,5,YES,LARGE,7097,r,MEDIUM,14253118577.76,2641605765.9
9816,9816,8,INDIA,NO,1,NO,MEDIUM,1164,r,VERY LOW,340395829.92,52258832.06
9817,9817,6,INDIA,NO,2,YES,MEDIUM,1228,s,MEDIUM,2028429262.08,380032525.63
9818,9818,3,INDIA,NO,3,YES,VERY LARGE,25295,b,HIGH,79546812462.6,6258339226.35
9819,9819,0,INDIA,NO,2,YES,MEDIUM,604,r,EXTRA HIGH,5340056701.92,-960240798.88
9820,9820,5,INDIA,NO,1,YES,MEDIUM,1921,b,LOW,1938522900.96,142844538.96
9821,9821,2,INDIA,NO,2,YES,VERY SMALL,30,s,LOW,20479676.4,2201747.32
9822,9822,8,INDIA,NO,2,YES,VERY SMALL,35,r,VERY LOW,8030492.4,362049.03
9823,9823,7,INDIA,NO,3,YES,MEDIUM,1199,r,VERY HIGH,8061421010.28,-1425943602.56
9824,9824,8,INDIA,NO,3,NO,VERY SMALL,35,r,VERY LOW,7991142.6,572253.61
9825,9825,6,INDIA,NO,1,YES,SMALL,188,s,MEDIUM,296055083.04,16595640.06
9826,9826,6,INDIA,NO,2,YES,MEDIUM,1500,s,MEDIUM,3002558760.0,390358134.54
9827,9827,7,INDIA,NO,2,NO,MEDIUM,2335,r,VERY HIGH,14384719025.4,2373771715.64
9828,9828,3,INDIA,NO,1,YES,MEDIUM,1124,b,HIGH,3004980594.72,92501703.9
9829,9829,9,INDIA,NO,2,NO,SMALL,219,r,MEDIUM,412879429.8,-67397803.67
9830,9830,0,INDIA,NO,2,YES,VERY LARGE,33727,r,EXTRA HIGH,264822115960.32,47579157462.39
9831,9831,1,INDIA,NO,2,NO,VERY SMALL,24,r,HIGH,75971445.12,2445802.42
9832,9832,2,INDIA,NO,1,YES,SMALL,254,s,LOW,231560095.68,-9606867.33
9833,9833,6,INDIA,NO,3,YES,MEDIUM,2853,s,MEDIUM,5244221522.52,655405458.06
9834,9834,1,INDIA,NO,3,YES,VERY SMALL,26,r,HIGH,72936455.28,12257883.86
9835,9835,6,INDIA,NO,2,NO,LARGE,9850,s,MEDIUM,18432856206.0,-923868375.98
9836,9836,6,INDIA,NO,1,YES,VERY SMALL,30,s,MEDIUM,60096448.8,-10653808.62
9837,9837,7,INDIA,NO,1,YES,VERY LARGE,19316,r,VERY HIGH,121654146731.04,9275522149.74
9838,9838,7,INDIA,NO,3,NO,LARGE,11023,r,VERY HIGH,86877313297.68,7447097254.28
9839,9839,5,INDIA,NO,2,NO,VERY LARGE,33002,b,LOW,40982717890.56,4613875136.11
9840,9840,6,INDIA,NO,3,YES,VERY SMALL,21,s,MEDIUM,36604363.32,-2202987.77
9841,9841,1,INDIA,NO,1,YES,SMALL,132,r,HIGH,395231950.08,77318786.62
9842,9842,9,INDIA,NO,2,YES,EXTRA LARGE,124367,r,MEDIUM,227691138422.76,-16541247110.61
9843,9843,4,INDIA,NO,4,NO,SMALL,136,s,LOW,79174276.8,13599216.63
9844,9844,9,INDIA,NO,1,YES,VERY LARGE,45628,r,MEDIUM,104054228747.04,17351611127.82
9845,9845,9,INDIA,NO,2,NO,LARGE,8649,r,MEDIUM,13824011523.6,1712205459.16
9846,9846,3,INDIA,NO,2,NO,LARGE,9379,b,HIGH,22551959690.76,1567530484.42
9847,9847,9,INDIA,NO,1,NO,LARGE,6388,r,MEDIUM,10017857583.84,186198417.85
9848,9848,0,INDIA,NO,2,YES,LARGE,8864,r,EXTRA HIGH,76978742845.44,11535388097.4
9849,9849,6,INDIA,NO,1,NO,EXTRA LARGE,84121,s,MEDIUM,115873935155.4,19877165999.61
9850,9850,0,INDIA,NO,2,NO,VERY LARGE,31454,r,EXTRA HIGH,288022770724.32,52558127275.19
9851,9851,3,INDIA,NO,2,NO,LARGE,11716,b,HIGH,32007990153.6,5988710444.78
9852,9852,4,INDIA,NO,1,NO,SMALL,211,s,LOW,177233037.0,16431734.97
9853,9853,7,INDIA,NO,3,YES,MEDIUM,1683,r,VERY HIGH,10579486373.28,1112989433.12
9854,9854,8,INDIA,NO,3,YES,EXTRA LARGE,71943,r,VERY LOW,13231327779.72,1860686225.89
9855,9855,0,INDIA,NO,3,YES,VERY LARGE,40495,r,EXTRA HIGH,424270355636.4,19896760935.96
9856,9856,3,INDIA,NO,1,YES,VERY SMALL,36,b,HIGH,76062568.32,6187407.14
9857,9857,6,INDIA,NO,2,YES,VERY SMALL,17,s,MEDIUM,31418772.36,2441016.11
9858,9858,9,INDIA,NO,3,NO,VERY SMALL,37,r,MEDIUM,76346599.2,13117157.42
9859,9859,6,INDIA,NO,1,YES,VERY SMALL,34,s,MEDIUM,70672809.36,2367453.5
9860,9860,9,INDIA,NO,2,YES,EXTRA LARGE,129366,r,MEDIUM,275024048736.24,25987724270.39
9861,9861,3,INDIA,NO,1,YES,SMALL,273,b,HIGH,697872848.4,82664485.5
9862,9862,9,INDIA,NO,1,NO,SMALL,193,r,MEDIUM,348911097.36,45881248.35
9863,9863,3,INDIA,NO,1,NO,VERY LARGE,30972,b,HIGH,99825085094.4,1077347814.45
9864,9864,8,INDIA,NO,3,YES,SMALL,107,r,VERY LOW,25672039.2,4063114.92
9865,9865,0,INDIA,NO,1,YES,MEDIUM,1251,r,EXTRA HIGH,12267997052.4,1968584944.8
9866,9866,9,INDIA,NO,1,NO,SMALL,244,r,MEDIUM,427264622.88,-40025071.71
9867,9867,3,INDIA,NO,1,YES,MEDIUM,1456,b,HIGH,3586191598.08,333370736.69
9868,9868,6,INDIA,NO,1,YES,LARGE,6961,s,MEDIUM,13026723514.8,1937176160.0
9869,9869,0,OFFSHORE,YES,3,NO,SMALL,158,r,EXTRA HIGH,1485651488.16,-222738900.07
9870,9870,7,INDIA,NO,3,YES,EXTRA LARGE,108792,r,VERY HIGH,756353507569.92,139852208437.47
9871,9871,8,INDIA,NO,2,NO,SMALL,205,r,VERY LOW,73527678.0,6018914.89
9872,9872,3,INDIA,NO,5,NO,SMALL,308,b,HIGH,1094229591.84,-156927446.87
9873,9873,7,INDIA,NO,1,NO,VERY SMALL,18,r,VERY HIGH,99303129.36,1431670.72
9874,9874,7,INDIA,NO,1,YES,VERY SMALL,26,r,VERY HIGH,185223483.12,8759530.66
9875,9875,9,INDIA,NO,2,NO,LARGE,6309,r,MEDIUM,11207666203.56,1561122858.27
9876,9876,6,INDIA,NO,3,NO,LARGE,8729,s,MEDIUM,17171958700.68,2729593389.77
9877,9877,5,INDIA,NO,1,YES,VERY SMALL,17,b,LOW,14737922.88,251996.81
9878,9878,7,INDIA,NO,1,YES,EXTRA LARGE,107189,r,VERY HIGH,747041172949.2,83699148443.43
9879,9879,3,INDIA,NO,5,NO,LARGE,8605,b,HIGH,30970537399.8,3615483165.21
9880,9880,3,INDIA,NO,2,YES,LARGE,5857,b,HIGH,18969633326.16,-1419632267.38
9881,9881,9,INDIA,NO,5,YES,VERY SMALL,31,r,MEDIUM,52081729.8,9740602.13
